Date_ID,Day of Week,Month,Day,Year
207,Tuesday,May,5,2015
208,Monday,May,18,2015
209,Monday,Jun,1,2015
210,Friday,Apr,17,2015
211,Friday,Jun,19,2015
212,Monday,May,11,2015
213,Wednesday,Jun,17,2015
214,Wednesday,Jun,24,2015
215,Sunday,Feb,15,2015
216,Monday,Feb,2,2015
217,Saturday,Jun,13,2015
218,Wednesday,May,20,2015
219,Tuesday,Apr,14,2015
220,Sunday,May,24,2015
221,Wednesday,Jun,3,2015
222,Sunday,May,3,2015
223,Monday,Jun,8,2015
224,Monday,May,25,2015
225,Thursday,Jun,11,2015
226,Sunday,May,31,2015
227,Sunday,Jun,14,2015
228,Friday,May,29,2015
229,Thursday,Apr,30,2015
230,Saturday,Jun,6,2015
231,Tuesday,Jun,2,2015
232,Tuesday,May,12,2015
233,Wednesday,Apr,15,2015
234,Tuesday,May,19,2015
235,Friday,May,8,2015
236,Saturday,Apr,18,2015
237,Thursday,May,21,2015
238,Wednesday,May,13,2015
239,Tuesday,May,26,2015
240,Tuesday,Apr,28,2015
241,Saturday,May,23,2015
242,Thursday,May,28,2015
243,Friday,May,15,2015
244,Thursday,May,14,2015
245,Friday,May,22,2015
246,Thursday,May,7,2015
247,Saturday,Apr,25,2015
248,Saturday,May,16,2015
249,Sunday,May,10,2015
250,Friday,May,1,2015
251,Wednesday,May,6,2015
252,Tuesday,Jan,20,2015
253,Sunday,May,17,2015
254,Wednesday,Apr,29,2015
255,Friday,Feb,6,2015
256,Monday,Apr,27,2015
257,Monday,May,4,2015
258,Saturday,May,9,2015
259,Sunday,Mar,15,2015
260,Saturday,May,2,2015
261,Saturday,Mar,14,2015
262,Monday,Apr,20,2015
263,Thursday,Mar,19,2015
264,Friday,Apr,24,2015
265,Wednesday,Apr,22,2015
266,Tuesday,Apr,21,2015
267,Wednesday,Mar,25,2015
268,Sunday,Apr,19,2015
269,Monday,Mar,30,2015
270,Sunday,Apr,26,2015
271,Wednesday,Apr,1,2015
272,Friday,Apr,10,2015
273,Tuesday,Feb,24,2015
274,Friday,Mar,20,2015
275,Friday,Apr,3,2015
276,Saturday,Jan,31,2015
277,Monday,Apr,6,2015
278,Sunday,Apr,12,2015
279,Saturday,Apr,4,2015
280,Sunday,Apr,5,2015
281,Thursday,Apr,16,2015
282,Thursday,Apr,9,2015
283,Saturday,Mar,21,2015
284,Saturday,Apr,11,2015
285,Tuesday,Apr,7,2015
286,Monday,Apr,13,2015
287,Sunday,Jan,25,2015
288,Monday,Mar,2,2015
289,Sunday,Feb,22,2015
290,Thursday,Mar,5,2015
291,Sunday,Mar,29,2015
292,Tuesday,Mar,10,2015
293,Thursday,Jan,15,2015
294,Monday,Feb,23,2015
295,Wednesday,Mar,4,2015
296,Thursday,Apr,2,2015
297,Saturday,Feb,21,2015
298,Saturday,Mar,28,2015
299,Tuesday,Mar,31,2015
300,Thursday,Mar,26,2015
301,Friday,Mar,27,2015
302,Sunday,Mar,1,2015
303,Tuesday,Mar,24,2015
304,Wednesday,Feb,25,2015
305,Friday,Mar,6,2015
306,Wednesday,Mar,18,2015
307,Monday,Mar,23,2015
308,Thursday,Feb,5,2015
309,Monday,Mar,16,2015
310,Friday,Feb,27,2015
311,Sunday,Mar,22,2015
312,Tuesday,Mar,17,2015
313,Thursday,Mar,12,2015
314,Friday,Mar,13,2015
315,Thursday,Feb,19,2015
316,Monday,Feb,16,2015
317,Friday,Jan,30,2015
318,Wednesday,Mar,11,2015
319,Monday,Jan,26,2015
320,Saturday,Mar,7,2015
321,Sunday,Mar,8,2015
322,Monday,Mar,9,2015
323,Tuesday,Feb,10,2015
324,Thursday,Feb,12,2015
325,Saturday,Jan,3,2015
326,Tuesday,Mar,3,2015
327,Saturday,Feb,28,2015
328,Thursday,Feb,26,2015
329,Wednesday,Feb,11,2015
330,Monday,Jan,5,2015
331,Sunday,Feb,1,2015
332,Friday,Feb,13,2015
333,Tuesday,Feb,3,2015
334,Friday,Feb,20,2015
335,Monday,Jan,12,2015
336,Wednesday,Feb,18,2015
337,Saturday,Jan,24,2015
338,Tuesday,Feb,17,2015
339,Saturday,Feb,14,2015
340,Saturday,Jan,10,2015
341,Sunday,Feb,8,2015
342,Saturday,Feb,7,2015
343,Wednesday,Feb,4,2015
344,Monday,Feb,9,2015
345,Saturday,Jan,17,2015
346,Thursday,Jan,29,2015
347,Wednesday,Jan,28,2015
348,Wednesday,Jan,21,2015
349,Wednesday,Jan,7,2015
350,Friday,Jan,23,2015
351,Monday,Jan,19,2015
352,Tuesday,Jan,27,2015
353,Thursday,Jan,22,2015
354,Sunday,Jan,18,2015
355,Friday,Jan,16,2015
356,Sunday,Jan,4,2015
357,Friday,Jan,2,2015
358,Wednesday,Jan,14,2015
359,Tuesday,Jan,6,2015
360,Tuesday,Jan,13,2015
361,Thursday,Jan,8,2015
362,Sunday,Jan,11,2015
363,Thursday,Jan,1,2015
364,Friday,Jan,9,2015
