Location_ID,Lattitude,Longitude
9732,41.916068372,-87.711876667
9733,41.874092378,-87.62422397
9734,41.892889013,-87.76842424
9735,41.863576994,-87.72998473
9736,41.893561722,-87.622723153
9737,41.874984214,-87.685533114
9738,41.981105951,-87.774820737
9739,41.931248772,-87.661098521
9740,41.88446517,-87.634446911
9741,42.001726046,-87.810397475
9742,41.669681983,-87.628411643
9743,41.9757205,-87.765600275
9744,41.745133166,-87.607491438
9745,41.840521484,-87.665821549
9746,41.763428709,-87.615239245
9747,41.760786585,-87.568147959
9748,41.962039384,-87.689928255
9749,42.006054068,-87.814725724
9750,41.965304983,-87.726724061
9751,41.925055934,-87.717007486
9752,41.898029651,-87.701160789
9753,41.824806507,-87.603785506
9754,41.897100256,-87.731461749
9755,41.762919973,-87.586240648
9756,41.768863132,-87.620200698
9757,41.890732628,-87.637999874
9758,41.903894777,-87.631814251
9759,41.748832437,-87.643109946
9760,41.853046996,-87.702855588
9761,41.906471593,-87.767022425
9762,41.780819226,-87.701151106
9763,41.733256241,-87.552717215
9764,41.773108396,-87.64263345
9765,42.017184882,-87.664168579
9766,41.754629138,-87.657077186
9767,41.909175354,-87.677428565
9768,41.751309416,-87.552886982
9769,41.835374574,-87.685220813
9770,41.850856532,-87.711311725
9771,41.931718798,-87.801510084
9772,41.773573814,-87.66282815
9773,41.982202211,-87.6906264
9774,41.777712687,-87.614350335
9775,41.92500885,-87.700780605
9776,41.919151164,-87.649761605
9777,41.879824453,-87.771385186
9778,41.966736495,-87.687799776
9779,41.751561305,-87.70649197
9780,41.684479917,-87.653078655
9781,41.859682156,-87.726199909
9782,41.883253915,-87.657657836
9783,41.874384142,-87.647870555
9784,41.876504743,-87.657941902
9785,41.88363036,-87.746618899
9786,41.833481786,-87.681475078
9787,41.892328543,-87.640520462
9788,41.878260207,-87.625448401
9789,41.775633247,-87.634933167
9790,41.71401551,-87.658854587
9791,41.773960033,-87.615473724
9792,41.944956643,-87.685045802
9793,41.833676708,-87.642518378
9794,41.898924497,-87.731856014
9795,41.897078045,-87.675862758
9796,41.913930301,-87.636752477
9797,41.935713991,-87.716401365
9798,41.885660276,-87.768902909
9799,41.934757823,-87.70505045
9800,41.707220815,-87.619816632
9801,41.879174022,-87.649908756
9802,41.774975806,-87.687193033
9803,41.74951074,-87.670690067
9804,41.9392273,-87.716532899
9805,41.759692974,-87.584599413
9806,41.942423217,-87.657823761
9807,41.912824174,-87.642624476
9808,41.846040819,-87.7273125
9809,41.873559064,-87.716268776
9810,41.818016972,-87.616830848
9811,41.938434216,-87.777244136
9812,41.901533066,-87.667012112
9813,41.943948171,-87.659083149
9814,41.943340692,-87.643210456
9815,41.679774304,-87.629084896
9816,41.933826441,-87.722134453
9817,41.912056122,-87.752736589
9818,41.759974697,-87.562055007
9819,41.698552955,-87.628056162
9820,41.747381177,-87.566163431
9821,41.683979017,-87.614959177
9822,41.927273891,-87.704469775
9823,41.867457787,-87.623941173
9824,41.756765778,-87.60481317
9825,42.00717139,-87.663703226
9826,41.693466401,-87.62561096
9827,41.91047209,-87.678164752
9828,41.932938458,-87.727008796
9829,41.927350359,-87.784675321
9830,41.874495191,-87.714291701
9831,41.934716943,-87.702599477
9832,41.837837294,-87.626774783
9833,42.017494534,-87.700376398
9834,41.779618833,-87.653841284
9835,41.76888502,-87.615343355
9836,41.904944013,-87.641012257
9837,41.858648047,-87.670210639
9838,41.904463959,-87.641954182
9839,41.81333446,-87.689459815
9840,41.716799821,-87.559795071
9841,41.855462099,-87.626074271
9842,41.872248142,-87.708302901
9843,41.80837287,-87.688493467
9844,41.861025612,-87.696580566
9845,41.76359106,-87.566472526
9846,41.887615307,-87.624555539
9847,41.960636145,-87.702115971
9848,41.952149368,-87.698824938
9849,41.711960842,-87.608073517
9850,41.987421622,-87.843618933
9851,41.885433264,-87.624495193
9852,41.799194568,-87.652574625
9853,41.758436872,-87.613491649
9854,41.895616463,-87.700978901
9855,42.004204644,-87.660838791
9856,41.853481087,-87.725862135
9857,41.79340561,-87.5848746
9858,41.780990665,-87.6533245
9859,41.846245862,-87.628139319
9860,41.851214011,-87.679331388
9861,41.938810869,-87.748120159
9862,41.990177516,-87.670951276
9863,41.965889985,-87.708395934
9864,41.750167966,-87.645239474
9865,41.777994582,-87.604646278
9866,41.850134482,-87.675785789
9867,41.893119413,-87.639244787
9868,41.82041026,-87.699518162
9869,41.759747447,-87.576161461
9870,41.94178995,-87.650049142
9871,41.745608715,-87.550350635
9872,41.879646516,-87.706769327
9873,41.884131594,-87.699446961
9874,41.872108153,-87.708296922
9875,41.880032341,-87.742810805
9876,41.840859176,-87.626847966
9877,41.911740631,-87.62601543
9878,41.751119291,-87.614603198
9879,41.821874897,-87.695900992
9880,42.012280031,-87.689911556
9881,41.768777655,-87.648552411
9882,41.976286626,-87.714770579
9883,41.742717161,-87.560623655
9884,41.930119538,-87.65619696
9885,41.766654452,-87.717558192
9886,41.890653477,-87.645819895
9887,41.761568572,-87.56360834
9888,41.752935445,-87.5490632
9889,41.758259053,-87.592001315
9890,41.800851213,-87.665984032
9891,41.872630278,-87.718598203
9892,41.76932603,-87.613457902
9893,41.969468561,-87.779515262
9894,41.924625778,-87.71509346
9895,41.92628086,-87.65721136
9896,41.895102157,-87.670604994
9897,41.715258464,-87.572266671
9898,41.736518171,-87.554179909
9899,41.964062682,-87.772774494
9900,41.890911548,-87.671529764
9901,41.921156051,-87.778841916
9902,41.851794306,-87.703117482
9903,41.756690737,-87.568768361
9904,41.866447533,-87.653833106
9905,41.894208531,-87.724826252
9906,41.88060406,-87.736089224
9907,41.851658386,-87.715477277
9908,41.698386314,-87.704796931
9909,41.867797368,-87.658430072
9910,41.878562742,-87.632267636
9911,41.89134772,-87.749416692
9912,41.97648328,-87.783621247
9913,41.881970254,-87.660572396
9914,41.712136759,-87.624834845
9915,41.917649025,-87.683128735
9916,41.909997615,-87.770305038
9917,41.952773329,-87.679926443
9918,41.769299904,-87.568226417
9919,41.734597039,-87.604774309
9920,41.741039781,-87.619497328
9921,41.891900319,-87.773310396
9922,41.803807415,-87.58208345
9923,41.978046113,-87.790253449
9924,41.974402588,-87.792744659
9925,41.978041137,-87.78229858
9926,41.88207294,-87.753904123
9927,41.845094598,-87.642810282
9928,41.898540261,-87.683010397
9929,41.713934022,-87.532447802
9930,41.744422794,-87.546678721
9931,41.742432633,-87.581857595
9932,41.91779363,-87.675753044
9933,41.858014054,-87.723686484
9934,41.766172478,-87.669924818
9935,41.77240985,-87.727478187
9936,42.012211742,-87.693404263
9937,41.900335425,-87.764237218
9938,41.922872847,-87.769600256
9939,41.834722417,-87.646202312
9940,41.961445072,-87.725392918
9941,41.750655089,-87.643182039
9942,41.942024436,-87.649333564
9943,41.808540186,-87.671589638
9944,41.691400714,-87.62307067
9945,41.994367537,-87.674225975
9946,41.811134163,-87.620773781
9947,41.933562459,-87.767539922
9948,41.910463271,-87.723907738
9949,41.867307102,-87.702028949
9950,41.765284521,-87.577272995
9951,41.677031189,-87.661374971
9952,41.89547653,-87.714584979
9953,41.711672932,-87.62482895
9954,41.751245333,-87.568660742
9955,41.764232798,-87.560266581
9956,41.81087467,-87.68393456
9957,41.797336369,-87.761217965
9958,41.904922958,-87.670463029
9959,41.90378545,-87.689510606
9960,41.94892374,-87.661945817
9961,41.717013485,-87.629759013
9962,41.765042754,-87.604407973
9963,41.832384884,-87.623286482
9964,41.734051103,-87.624103117
9965,41.929470282,-87.661058396
9966,41.77455706,-87.600931147
9967,41.736296927,-87.624261603
9968,41.80848472,-87.591961722
9969,41.697248383,-87.661318352
9970,41.893113371,-87.751255395
9971,41.970974234,-87.709769357
9972,41.787630652,-87.702165901
9973,41.729250415,-87.611183536
9974,41.912673647,-87.640414378
9975,41.92607694,-87.639133868
9976,41.852156929,-87.633062588
9977,41.937635069,-87.766463787
9978,41.797885624,-87.675671047
9979,41.857452959,-87.636609531
9980,41.942281401,-87.64047249
9981,41.865752772,-87.754429651
9982,41.908498837,-87.676697073
9983,41.741824072,-87.688562466
9984,42.0076832,-87.679173498
9985,41.879172555,-87.710952739
9986,41.967455383,-87.766243619
9987,41.87285385,-87.632576028
9988,41.959502699,-87.687788228
9989,41.903076374,-87.766901818
9990,41.961350237,-87.730305967
9991,41.982741115,-87.807871595
9992,41.976504516,-87.782326537
9993,41.970805206,-87.780698808
9994,41.969780988,-87.75385642
9995,41.780721561,-87.665459507
9996,41.727602371,-87.549807335
9997,41.758549218,-87.565154461
9998,41.891201604,-87.628052725
9999,41.903744553,-87.641429294
10000,41.858520538,-87.695669349
10001,41.825715566,-87.607796382
10002,41.91894033,-87.766805639
10003,41.706332184,-87.642813969
10004,41.902134991,-87.674786016
10005,41.976860159,-87.753681918
10006,41.825775006,-87.609388048
10007,41.850643094,-87.695413585
10008,41.855860677,-87.715121151
10009,41.925560941,-87.746348792
10010,41.924535944,-87.722406865
10011,41.891700107,-87.725309156
10012,41.955935699,-87.682041183
10013,41.757470582,-87.635687218
10014,41.710093387,-87.617492208
10015,41.97453156,-87.792743568
10016,41.943913442,-87.64080034
10017,41.936067574,-87.667211395
10018,41.958205855,-87.700816389
10019,41.916134775,-87.713500001
10020,41.921538154,-87.636441918
10021,41.998568957,-87.677111021
10022,41.803474876,-87.583690122
10023,41.697494527,-87.612278567
10024,41.961818027,-87.709487285
10025,41.875639521,-87.745091068
10026,41.877447207,-87.695095677
10027,41.887504955,-87.707577621
10028,41.840375885,-87.629033152
10029,41.923338311,-87.687594371
10030,41.728050961,-87.56667554
10031,41.72272093,-87.554753223
10032,41.910649551,-87.755699436
10033,41.890346152,-87.652272409
10034,41.90828679,-87.769508181
10035,41.810277169,-87.622863089
10036,41.791497703,-87.716374385
10037,41.749208125,-87.707258781
10038,41.746005366,-87.681569189
10039,41.863557765,-87.729981239
10040,41.764245207,-87.683232026
10041,41.896734189,-87.758568617
10042,41.859005995,-87.712143135
10043,41.739591446,-87.652618249
10044,41.789859315,-87.646256271
10045,41.920714244,-87.7356345
10046,41.78208803,-87.614063137
10047,41.896186343,-87.647736635
10048,41.807378046,-87.613857343
10049,41.939055884,-87.730240399
10050,41.906589734,-87.757120987
10051,41.83776783,-87.728018073
10052,41.850011501,-87.700796954
10053,41.92012326,-87.779780479
10054,41.68727589,-87.654385504
10055,41.905807871,-87.761562017
10056,41.897315761,-87.756884803
10057,41.810452512,-87.60658577
10058,41.73340202,-87.655698847
10059,41.780731914,-87.671516317
10060,41.850962518,-87.632954492
10061,41.910310709,-87.687949793
10062,41.80285858,-87.632110565
10063,41.758020446,-87.599290311
10064,41.891612709,-87.659497943
10065,41.721860133,-87.61602827
10066,41.756256028,-87.577309335
10067,42.013755507,-87.705609311
10068,41.880180229,-87.768947465
10069,41.98716528,-87.801427707
10070,41.919689049,-87.74488877
10071,41.807226373,-87.608936691
10072,41.653132849,-87.539883063
10073,41.960049832,-87.637695331
10074,41.809631718,-87.69424704
10075,41.726116763,-87.65306456
10076,41.911161444,-87.63495667
10077,41.924869024,-87.633182999
10078,41.877262538,-87.711962694
10079,41.69366438,-87.646021446
10080,41.774974433,-87.688413854
10081,41.881988102,-87.696923312
10082,41.751861269,-87.648926472
10083,41.964331973,-87.701005829
10084,41.833446113,-87.68147544
10085,41.800906713,-87.622621858
10086,41.893929589,-87.638894437
10087,41.972735093,-87.738027799
10088,41.702187576,-87.680254135
10089,41.920765417,-87.638893815
10090,41.854813549,-87.684004155
10091,41.913001636,-87.66897966
10092,41.695837551,-87.655668562
10093,41.883315161,-87.679136326
10094,41.968917534,-87.714602859
10095,41.974515998,-87.798796896
10096,41.922873794,-87.63993657
10097,41.855726837,-87.68390682
10098,41.972749995,-87.799069082
10099,41.688093978,-87.664730632
10100,41.79852369,-87.665920163
10101,41.72163599,-87.63038259
10102,41.821212874,-87.626385254
10103,41.896135162,-87.66324095
10104,41.853883459,-87.684527446
10105,41.731446259,-87.551288344
10106,41.917675506,-87.716784566
10107,41.87113425,-87.688986557
10108,41.830490151,-87.646100807
10109,41.829357926,-87.685006317
10110,41.908361716,-87.674317914
10111,41.807068563,-87.643941362
10112,41.888899266,-87.765165069
10113,41.848480778,-87.631902501
10114,41.746242343,-87.664545411
10115,41.901837524,-87.720184187
10116,41.747175901,-87.690106644
10117,41.884810136,-87.711118369
10118,41.748152866,-87.658526697
10119,41.797936811,-87.606301777
10120,41.902818373,-87.766893078
10121,41.896010197,-87.63716028
10122,41.903348344,-87.667243031
10123,41.755947803,-87.612617874
10124,41.808771684,-87.728514869
10125,41.788721972,-87.623933525
10126,41.899383127,-87.753259126
10127,41.922223823,-87.682674421
10128,41.905684874,-87.643278183
10129,41.907408537,-87.643325746
10130,41.880829698,-87.763205867
10131,41.778251512,-87.594601462
10132,41.797676337,-87.591741576
10133,41.756337968,-87.579756606
10134,41.747568252,-87.546750257
10135,41.898434351,-87.690519375
10136,41.936294486,-87.731674064
10137,41.797854244,-87.733095424
10138,41.993457327,-87.658318065
10139,41.776763767,-87.693330621
10140,41.871048779,-87.754348823
10141,41.906208964,-87.732096226
10142,41.877534837,-87.672262652
10143,41.967048277,-87.720658719
10144,41.924508692,-87.725027144
10145,41.776066158,-87.602182463
10146,41.797658317,-87.666233535
10147,41.858062862,-87.648125638
10148,41.866644518,-87.732496445
10149,41.870677616,-87.710679011
10150,41.928134519,-87.651400233
10151,41.854335843,-87.620125605
10152,41.757421401,-87.642992266
10153,41.984728329,-87.777087894
10154,41.968491664,-87.703906426
10155,41.769728607,-87.583298676
10156,41.824976604,-87.669376811
10157,41.772416732,-87.648576027
10158,41.768308809,-87.685049515
10159,41.782145386,-87.717952645
10160,41.760562406,-87.589167215
10161,41.74476262,-87.642651519
10162,41.790017534,-87.657196739
10163,41.909943862,-87.677450088
10164,41.777995665,-87.706216282
10165,41.747663213,-87.601834225
10166,41.909720629,-87.777666085
10167,41.852840843,-87.632710099
10168,41.75119502,-87.674381456
10169,41.904863414,-87.709300005
10170,41.720637722,-87.664045405
10171,41.682426375,-87.65666593
10172,41.885734282,-87.763882058
10173,41.724689408,-87.62753229
10174,41.961331283,-87.720507591
10175,41.865594382,-87.733721467
10176,41.94608526,-87.771638096
10177,41.990365892,-87.790476121
10178,41.999081845,-87.661878685
10179,41.770487034,-87.616997108
10180,41.687326625,-87.649519362
10181,41.929515183,-87.668297524
10182,41.738557426,-87.566041292
10183,41.812583891,-87.595678052
10184,41.937951663,-87.776200835
10185,41.910238101,-87.749226193
10186,41.8991433,-87.774062565
10187,41.850394236,-87.673705687
10188,41.888519671,-87.64282025
10189,41.939595475,-87.676536185
10190,41.928774732,-87.749637754
10191,41.721404419,-87.647465859
10192,41.944594348,-87.673952261
10193,41.828081298,-87.677658949
10194,41.747581671,-87.564955417
10195,41.842880498,-87.645182863
10196,41.671924547,-87.639305643
10197,41.991689811,-87.79539775
10198,41.96731629,-87.713331369
10199,41.939509819,-87.746882475
10200,41.776002079,-87.61552061
10201,41.931417509,-87.755078443
10202,41.88278522,-87.629426904
10203,41.937933589,-87.711227046
10204,41.966018323,-87.697286391
10205,41.711094939,-87.602216007
10206,41.942764421,-87.645499269
10207,41.837416759,-87.643824917
10208,41.793349043,-87.660927872
10209,41.738840814,-87.650988355
10210,41.896709915,-87.6259242
10211,41.813805992,-87.619713376
10212,41.762908968,-87.645565203
10213,41.715279068,-87.534071984
10214,41.893719458,-87.620278949
10215,41.889202315,-87.617611457
10216,41.782722675,-87.659440301
10217,41.789822684,-87.647474083
10218,41.926401134,-87.648794927
10219,41.746330371,-87.658479822
10220,41.910446317,-87.753489619
10221,41.924830276,-87.695288756
10222,41.949056076,-87.653654947
10223,41.920439503,-87.757591657
10224,41.794193018,-87.630906847
10225,41.843922218,-87.6269207
10226,41.680728297,-87.661457314
10227,41.909248483,-87.683533609
10228,41.916979354,-87.741996341
10229,41.881217649,-87.740108198
10230,41.729443238,-87.546912793
10231,41.856561793,-87.633117317
10232,41.88807684,-87.629545097
10233,41.897621324,-87.761466086
10234,41.878515762,-87.751608206
10235,41.801953217,-87.601356437
10236,41.93404553,-87.767557704
10237,41.886065773,-87.670198943
10238,41.73362854,-87.650849347
10239,41.824937667,-87.6216297
10240,41.842273297,-87.650580489
10241,41.884333364,-87.619266937
10242,41.767870345,-87.587033651
10243,41.890393787,-87.677907209
10244,41.761419314,-87.619993565
10245,41.918086514,-87.668001006
10246,41.815862645,-87.666022642
10247,41.915019425,-87.633988741
10248,41.780589822,-87.665457208
10249,41.92938643,-87.707892425
10250,41.855026311,-87.685719871
10251,41.806968856,-87.619528837
10252,41.750665469,-87.574747352
10253,41.707704477,-87.635566321
10254,41.816738297,-87.611158982
10255,41.910886107,-87.650316375
10256,41.865336883,-87.625785555
10257,41.900396996,-87.669863348
10258,41.880731604,-87.628828854
10259,41.735329284,-87.652113682
10260,41.81629321,-87.639117489
10261,41.881970794,-87.731901202
10262,41.805023659,-87.632534428
10263,41.890911268,-87.647627776
10264,41.851365634,-87.7379873
10265,41.805099983,-87.603800051
10266,41.860620257,-87.730284178
10267,41.898406061,-87.696771345
10268,41.928721641,-87.672495127
10269,41.922723229,-87.7210903
10270,41.989378961,-87.791264322
10271,41.905960524,-87.680565642
10272,41.867039421,-87.728263355
10273,41.783528325,-87.636248125
10274,41.773120341,-87.566637641
10275,41.937477499,-87.801201287
10276,41.910261619,-87.692413979
10277,41.690547483,-87.641558566
10278,41.693453568,-87.626647291
10279,41.914066522,-87.680001751
10280,41.940731199,-87.688084193
10281,41.884583364,-87.681613241
10282,41.882174868,-87.769418317
10283,41.918522793,-87.699025887
10284,41.834543138,-87.68280734
10285,41.85623274,-87.694352261
10286,41.807499342,-87.590234482
10287,41.721325872,-87.620580034
10288,41.767405732,-87.571438037
10289,41.739024715,-87.650993737
10290,41.784349671,-87.674038416
10291,41.865832102,-87.715406909
10292,41.866754377,-87.719539289
10293,41.692534384,-87.609913783
10294,41.80593424,-87.602935979
10295,41.898302274,-87.632753341
10296,41.936412508,-87.70754813
10297,41.705654957,-87.535286173
10298,41.776382486,-87.68845474
10299,41.766247283,-87.575949413
10300,41.75888559,-87.575306614
10301,41.95761332,-87.780603235
10302,41.680838037,-87.631152595
10303,41.744190804,-87.643855885
10304,41.809289921,-87.695457224
10305,41.749502163,-87.601014459
10306,41.808147803,-87.664961971
10307,41.928353928,-87.708777128
10308,41.935804021,-87.772478079
10309,41.691762093,-87.684171075
10310,41.751246152,-87.558949206
10311,41.837393717,-87.658426687
10312,41.934668309,-87.680640508
10313,41.750613302,-87.61006462
10314,41.686398177,-87.656792722
10315,41.816023804,-87.653724402
10316,41.939134432,-87.645600764
10317,41.893691898,-87.709856853
10318,41.8955598,-87.748272758
10319,41.869291069,-87.664670547
10320,41.862846881,-87.716015688
10321,41.90416553,-87.746618277
10322,41.757101664,-87.664091827
10323,42.005802509,-87.683843416
10324,41.891637678,-87.630247904
10325,41.755574885,-87.649022623
10326,41.944455668,-87.766708463
10327,41.651165951,-87.548392529
10328,41.881621685,-87.65682676
10329,41.855930908,-87.668730048
10330,41.779017533,-87.649627702
10331,41.769858957,-87.570998441
10332,41.803096611,-87.733244554
10333,41.956198098,-87.740604514
10334,41.911407787,-87.767996463
10335,41.98271926,-87.662525092
10336,41.862218265,-87.639087164
10337,41.981431891,-87.788974187
10338,41.802008996,-87.622030193
10339,41.904939322,-87.680987478
10340,41.992175988,-87.710287127
10341,41.723032115,-87.622235227
10342,41.939196874,-87.793292042
10343,42.007898008,-87.697377135
10344,41.898435898,-87.76969769
10345,41.975749808,-87.708376777
10346,41.786012237,-87.689927602
10347,41.890287564,-87.628018708
10348,41.963351979,-87.761102968
10349,42.006402252,-87.664984345
10350,41.942396016,-87.644470368
10351,41.793088848,-87.657274475
10352,41.948874706,-87.732335102
10353,41.762626318,-87.629257274
10354,41.836150254,-87.652329908
10355,41.845785471,-87.712388484
10356,42.010195734,-87.703002383
10357,41.708477045,-87.611361136
10358,42.009380303,-87.688112059
10359,41.713548023,-87.642982136
10360,41.830701415,-87.621756659
10361,41.945190359,-87.753366044
10362,41.787521807,-87.685083328
10363,41.825385188,-87.607627671
10364,41.77737141,-87.652013566
10365,41.876071685,-87.687615093
10366,41.734679636,-87.730331611
10367,41.869519069,-87.639268848
10368,41.917307788,-87.714745236
10369,41.781386465,-87.599463852
10370,41.881703396,-87.626203588
10371,41.897034864,-87.616811434
10372,41.759711274,-87.616732116
10373,41.751673869,-87.646495062
10374,41.805322323,-87.603808532
10375,41.898196363,-87.634737985
10376,41.921604898,-87.665686285
10377,41.756963105,-87.598737941
10378,41.724903439,-87.659528322
10379,41.87167237,-87.721651148
10380,41.781885411,-87.594673414
10381,41.749121942,-87.5540605
10382,41.843945707,-87.658203693
10383,41.774951633,-87.671377776
10384,41.933951239,-87.72703963
10385,41.73008759,-87.55044756
10386,41.780932193,-87.69379514
10387,41.904503172,-87.642086005
10388,41.691413679,-87.668826246
10389,41.983570975,-87.798603465
10390,41.947082621,-87.761873396
10391,41.903996883,-87.643230238
10392,41.983729989,-87.668807608
10393,41.823281439,-87.684887848
10394,41.893382142,-87.664558898
10395,41.85796756,-87.655651842
10396,41.754007893,-87.662518743
10397,41.742361189,-87.646286521
10398,41.914961611,-87.632607916
10399,41.949910245,-87.737258701
10400,41.886869969,-87.670697428
10401,41.89920884,-87.755703376
10402,41.929986627,-87.768633586
10403,41.797388573,-87.652531394
10404,42.011294562,-87.681105097
10405,41.87650065,-87.642490662
10406,41.945166532,-87.755171092
10407,41.901660164,-87.732315221
10408,41.827016887,-87.617064386
10409,41.780706656,-87.666673244
10410,41.752899262,-87.577235119
10411,41.761993362,-87.654034601
10412,41.767525807,-87.674284012
10413,41.81170003,-87.641969576
10414,41.793106396,-87.656060474
10415,41.933120472,-87.764728673
10416,41.9101203,-87.706081978
10417,41.93846448,-87.700908601
10418,41.763575683,-87.606752128
10419,41.852678917,-87.712362191
10420,41.706063523,-87.620389739
10421,41.699874582,-87.622970108
10422,41.904910203,-87.683111065
10423,41.947962313,-87.745330939
10424,41.791665144,-87.649951694
10425,41.852629532,-87.717461024
10426,41.791684353,-87.64995149
10427,41.904597356,-87.712869562
10428,41.896707872,-87.626038087
10429,41.773412339,-87.622723836
10430,41.731909236,-87.550766157
10431,41.899055667,-87.721878424
10432,41.887065662,-87.627991716
10433,41.786079418,-87.683821839
10434,41.906603572,-87.762087592
10435,41.899519249,-87.721326693
10436,41.840517046,-87.728436213
10437,41.910614408,-87.631652506
10438,41.805654056,-87.622136589
10439,41.947229101,-87.721083786
10440,41.859966449,-87.69957922
10441,41.87544113,-87.749234711
10442,41.964802516,-87.753761812
10443,41.762642839,-87.564614475
10444,41.769049288,-87.576378338
10445,41.872769412,-87.706766735
10446,41.753692961,-87.555130324
10447,41.797181108,-87.663454963
10448,41.792203216,-87.622398978
10449,41.778840516,-87.703135682
10450,41.784656697,-87.688973161
10451,41.752163666,-87.664392328
10452,41.898317737,-87.705150648
10453,41.76015578,-87.556752911
10454,41.966808637,-87.762546542
10455,41.734723905,-87.563210848
10456,41.886012699,-87.720926787
10457,41.943634882,-87.676042613
10458,41.850378438,-87.733382767
10459,41.690188897,-87.669161042
10460,41.94664358,-87.752040571
10461,41.714693603,-87.569442106
10462,41.793486027,-87.629282689
10463,41.880769306,-87.722118889
10464,41.721635407,-87.630287358
10465,41.861335178,-87.625690175
10466,41.815933131,-87.624642127
10467,41.685786555,-87.646215127
10468,41.874025173,-87.677567771
10469,41.898767916,-87.624116333
10470,41.994474001,-87.808783051
10471,41.811277012,-87.596866854
10472,41.930632745,-87.644211077
10473,41.968249544,-87.740386171
10474,41.877485492,-87.67513829
10475,41.806848597,-87.616522494
10476,41.874241052,-87.629656519
10477,41.722460181,-87.576101201
10478,41.89709334,-87.772372472
10479,41.686128298,-87.640968887
10480,41.878427073,-87.758519717
10481,41.936542123,-87.642563396
10482,41.738840267,-87.703270432
10483,41.83601879,-87.623367411
10484,41.938197686,-87.714903581
10485,41.929162114,-87.700011943
10486,41.819494479,-87.604355742
10487,41.804823004,-87.616471717
10488,41.831869307,-87.685072708
10489,41.922770812,-87.674169659
10490,41.658415897,-87.610647057
10491,41.927322589,-87.646396459
10492,41.917042179,-87.736635084
10493,41.884662475,-87.68540965
10494,41.899587355,-87.700476901
10495,41.909091988,-87.693292685
10496,41.767735119,-87.571448803
10497,41.774330555,-87.615480591
10498,41.878563206,-87.747983503
10499,41.756014041,-87.599239874
10500,41.74785419,-87.66943917
10501,41.891694878,-87.626155832
10502,41.824969631,-87.608311117
10503,41.894721706,-87.639642479
10504,41.952589176,-87.769423033
10505,41.880255584,-87.627728782
10506,41.945733858,-87.66883108
10507,41.841526025,-87.661609092
10508,41.96870207,-87.729280567
10509,41.885703792,-87.643228831
10510,41.777585425,-87.669348927
10511,41.892655759,-87.616922817
10512,41.909468581,-87.711892926
10513,41.772503886,-87.583841898
10514,41.783038564,-87.607243746
10515,41.879534784,-87.625650985
10516,41.778511163,-87.666662987
10517,41.849427508,-87.706399974
10518,41.760549079,-87.67463763
10519,41.711255325,-87.564556815
10520,41.74897921,-87.550423281
10521,41.774218581,-87.609443873
10522,41.895479821,-87.714177247
10523,41.759508308,-87.61148947
10524,41.886571599,-87.663260105
10525,41.910969773,-87.714960736
10526,41.739265564,-87.611368128
10527,41.709886889,-87.618706748
10528,41.884331999,-87.75455575
10529,41.858337264,-87.668668424
10530,41.930513978,-87.754943279
10531,42.021654571,-87.673072022
10532,41.768451944,-87.623376092
10533,41.747488463,-87.56373991
10534,41.768010406,-87.643241656
10535,41.9039352,-87.629003616
10536,41.828347945,-87.632650679
10537,41.843529347,-87.712325889
10538,41.853127184,-87.719174068
10539,41.893219318,-87.742446944
10540,41.909088315,-87.715162582
10541,41.67736022,-87.641893815
10542,41.926574052,-87.648800428
10543,41.93539531,-87.675792776
10544,41.889855123,-87.669171809
10545,41.688252032,-87.607113384
10546,41.748823072,-87.590559766
10547,41.84000019,-87.709787483
10548,41.913829519,-87.771619731
10549,41.754661917,-87.620728082
10550,42.007709068,-87.677454943
10551,41.80967796,-87.593583918
10552,41.93934905,-87.70557876
10553,41.696967674,-87.644957352
10554,41.776654105,-87.659280198
10555,41.771614006,-87.671280121
10556,41.729339568,-87.57310062
10557,41.8554524,-87.626727758
10558,41.919262268,-87.641280058
10559,41.80719749,-87.591936216
10560,41.933270602,-87.63930945
10561,41.803653573,-87.603772447
10562,41.879609861,-87.641120543
10563,41.953623423,-87.768241171
10564,41.935305565,-87.657035191
10565,41.899193049,-87.752030327
10566,41.813908075,-87.616715239
10567,41.768159703,-87.645714401
10568,41.933905071,-87.646704371
10569,41.909868301,-87.648064168
10570,41.87281932,-87.701849872
10571,41.881732151,-87.649991662
10572,41.878115609,-87.634097494
10573,41.947956207,-87.745746382
10574,41.738683412,-87.664356371
10575,41.792406271,-87.617534191
10576,41.800515267,-87.600503596
10577,41.796857984,-87.689004983
10578,41.987819537,-87.655317304
10579,41.942447127,-87.649347425
10580,41.925991132,-87.800819035
10581,41.789698538,-87.654757919
10582,41.708624957,-87.617457227
10583,41.80782939,-87.596312135
10584,41.967935332,-87.755182208
10585,41.917744256,-87.730246366
10586,41.652268611,-87.617232658
10587,41.8104081,-87.666680826
10588,41.711149195,-87.536489086
10589,41.765012135,-87.656832539
10590,41.901693867,-87.748407778
10591,41.883626428,-87.664098784
10592,41.978537907,-87.841524484
10593,41.96649088,-87.721627447
10594,41.928359881,-87.708358136
10595,41.742454599,-87.66162035
10596,41.892288722,-87.647602025
10597,41.770577599,-87.649882295
10598,41.745368292,-87.602589491
10599,41.68985099,-87.624537571
10600,41.771127945,-87.568278011
10601,41.96529766,-87.664634618
10602,41.891179152,-87.647911383
10603,41.853050384,-87.678930944
10604,41.890311207,-87.617646823
