Location_ID,Latitude,Longitude
348,42.36856634,-71.04122457
349,42.35316135,-71.07399956
350,42.29576135,-71.05582456
351,42.28040136,-71.08247956
352,42.27457836,-71.08001927
353,42.38069134,-71.02957958
354,42.30573383,-71.0778418
355,42.33908135,-71.09893955
356,42.25536636,-71.12701954
357,42.35515135,-71.06203955
358,42.28187037,-71.0855491
359,42.26712636,-71.11636955
360,42.26250356,-71.16697854
361,42.36114134,-71.06531456
362,42.34615872,-71.07924793
363,42.34913135,-71.08769455
364,42.35226635,-71.07250956
365,42.31752135,-71.08798955
366,42.34434135,-71.08807955
367,42.37668134,-71.03624957
368,42.31692428,-71.08252908
369,42.27369136,-71.08924956
370,42.33920635,-71.07202956
371,42.27682636,-71.09357955
372,42.29688832,-71.1156682
373,42.28810136,-71.04683957
374,42.34185635,-71.08364455
375,42.35225135,-71.16035953
376,42.34366135,-71.08800455
377,42.35048717,-71.17153951
378,42.34638135,-71.08482955
379,42.33663135,-71.08515955
380,42.37702134,-71.05098957
381,42.31079135,-71.07815956
382,42.35661135,-71.07166956
383,42.35794766,-71.05081372
384,42.26300154,-71.14951868
385,42.29538451,-71.08926776
386,42.30675215,-71.06028047
387,42.28069131,-71.09622017
388,42.34824634,-71.08822955
389,42.28300244,-71.12688568
390,42.3120595,-71.06817684
391,42.33371135,-71.09665955
392,42.35932135,-71.05348957
393,42.34148135,-71.08656956
394,42.29908139,-71.0683246
395,42.34512135,-71.13840954
396,42.35950634,-71.05352956
397,42.35440135,-71.05910957
398,42.34866135,-71.07910956
399,42.35351135,-71.13116954
400,42.35047603,-71.12773519
401,42.32486135,-71.09800455
402,42.31176135,-71.05401956
403,42.30608635,-71.06426956
404,42.33774635,-71.06905455
405,42.29703636,-71.06381957
406,42.30277184,-71.07675978
407,42.34885635,-71.08964455
408,42.33919135,-71.03654957
409,42.33010135,-71.09707955
410,42.30827136,-71.06748458
411,42.30397135,-71.08486956
412,42.2965098,-71.0596827
413,42.35692134,-71.05876956
414,42.34986409,-71.14529739
415,42.31569478,-71.06391349
416,42.29334606,-71.06307192
417,42.34923635,-71.08036955
418,42.37625134,-71.03443958
419,42.31040136,-71.05198957
420,42.30005635,-71.08429455
421,42.33797635,-71.08005455
422,42.28813636,-71.07363456
423,42.37095634,-71.03897457
424,42.35552926,-71.05849627
425,42.33688135,-71.07874956
426,42.28832136,-71.07626956
427,42.37835134,-71.06080456
428,42.34118725,-71.08264852
429,42.35324634,-71.06101456
430,42.30926958,-71.0787186
431,42.28574136,-71.08764456
432,42.36028135,-71.05730957
433,42.35237134,-71.06490456
434,42.32289635,-71.10209955
435,42.31062135,-71.10339955
436,42.37493134,-71.03978957
437,42.27795136,-71.09246955
438,42.27142136,-71.09373955
439,42.31926669,-71.08159226
440,42.30052136,-71.06494457
441,42.30926135,-71.07422456
442,42.27353589,-71.07003285
443,42.31069135,-71.07876956
444,42.33538635,-71.05080456
445,42.38135634,-71.03978957
446,42.29576386,-71.15741095
447,42.31735135,-71.06583456
448,42.30754136,-71.07608956
449,42.31406135,-71.09998455
450,42.33731631,-71.04853066
451,42.30519635,-71.06748956
452,42.28059136,-71.08343455
453,42.34481135,-71.09458955
454,42.31579136,-71.09829955
455,42.36409135,-71.06335957
456,42.33418635,-71.10621954
457,42.34521135,-71.09532955
458,42.30107342,-71.06310743
459,42.29903634,-71.11185405
460,42.24679637,-71.12837955
461,42.32989135,-71.08442956
462,42.30860636,-71.10536956
463,42.34554135,-71.14134953
464,42.34324373,-71.10423235
465,42.32143135,-71.07804955
466,42.34860274,-71.13911478
467,42.32204135,-71.08376956
468,42.33194923,-71.05599596
469,42.31530135,-71.09485955
470,42.26916347,-71.10153123
471,42.28583636,-71.06933956
472,42.29671933,-71.07621046
473,42.35243134,-71.06577456
474,42.36394634,-71.05943956
475,42.29754027,-71.08180962
476,42.34879135,-71.13802954
477,42.30336136,-71.07139956
478,42.35200536,-71.05937665
479,42.33232193,-71.10166967
480,42.37712134,-71.03917957
481,42.37841134,-71.03471957
482,42.35738574,-71.15083854
483,42.28986314,-71.08538741
484,42.27729637,-71.09481454
485,42.3058436,-71.10681087
486,42.36126135,-71.06374956
487,42.27963636,-71.07001456
488,42.26649136,-71.11656955
489,42.33297171,-71.02655132
490,42.27684157,-71.09523462
491,42.31947158,-71.097081
492,42.39092024,-71.00806477
493,42.32192837,-71.09771804
494,42.35441135,-71.15820953
495,42.32549135,-71.06574955
496,42.32669135,-71.08685955
497,42.29527599,-71.06773809
498,42.35505634,-71.06084456
499,42.37461134,-71.03985957
500,42.34376722,-71.16924608
501,42.36763134,-71.06576456
502,42.33403135,-71.08903955
503,42.33551635,-71.07824956
504,42.31834044,-71.07743818
505,42.3325566,-71.11109868
506,42.33279135,-71.09640955
507,42.2936755,-71.11400697
508,42.33694238,-71.14959835
509,42.35507135,-71.07388456
510,42.33677135,-71.09810455
511,42.35272634,-71.06257456
512,42.29539062,-71.06778894
513,42.37923634,-71.03799957
514,42.28846136,-71.08256956
515,42.31576135,-71.06645456
516,42.35402634,-71.07683455
517,42.35540135,-71.05803957
518,42.31700135,-71.06508957
519,42.34449635,-71.09799455
520,42.29440136,-71.07810956
521,42.26301636,-71.10760455
522,42.30661328,-71.08584104
523,42.36584664,-71.065539
524,42.28229136,-71.05777957
525,42.32849135,-71.08086956
526,42.31126136,-71.07002957
527,42.35513698,-71.12675071
528,42.2960216,-71.05299667
529,42.32220635,-71.08208955
530,42.28811636,-71.08416956
531,42.34452135,-71.08122955
532,42.29693118,-71.06112346
533,42.33639635,-71.04115457
534,42.33325635,-71.10746955
535,42.3778932,-71.05845334
536,42.37553634,-71.06269956
537,42.28314467,-71.08068081
538,42.28025592,-71.08231276
539,42.34620135,-71.08564955
540,42.30901619,-71.05810831
541,42.34904135,-71.15230453
542,42.34716136,-71.09599455
543,42.34922135,-71.08948955
544,42.34671135,-71.08008456
545,42.31586601,-71.08511121
546,42.29223136,-71.08946955
547,42.36993634,-71.03908457
548,42.34197135,-71.09651955
549,42.30670136,-71.06650957
550,42.34990135,-71.08620956
551,42.29413635,-71.07193956
552,42.30646135,-71.06676956
553,42.34607829,-71.0693661
554,42.35103135,-71.06489957
555,42.28295636,-71.08194955
556,42.37940134,-71.03923957
557,42.29257136,-71.12106454
558,42.31961257,-71.08944351
559,42.37476134,-71.06602956
560,42.35392804,-71.14013405
561,42.34091972,-71.0688622
562,42.30625209,-71.07803327
563,42.30904635,-71.06509956
564,42.34643635,-71.10040954
565,42.30567636,-71.06012957
566,42.33855135,-71.07331955
567,42.27650306,-71.1725115
568,42.32037135,-71.10010455
569,42.36122634,-71.06573956
570,42.35358635,-71.13767954
571,42.32104128,-71.07209693
572,42.28418782,-71.07156968
573,42.32434136,-71.11467955
574,42.34772635,-71.15343453
575,42.35030135,-71.08469956
576,42.34712894,-71.0852332
577,42.34190135,-71.08714955
578,42.35603404,-71.16392639
579,42.30517136,-71.06837957
580,42.31921571,-71.07021296
581,42.36721134,-71.05367456
582,42.33813135,-71.07463956
583,42.30840136,-71.08837956
584,42.35280555,-71.15989171
585,42.29931136,-71.04596458
586,42.35322135,-71.06253957
587,42.31271135,-71.11231455
588,42.33747635,-71.06999455
589,42.34891134,-71.08155955
590,42.33193579,-71.09381871
591,42.33275135,-71.03327457
592,42.37522134,-71.06007956
593,42.35548239,-71.13729626
594,42.29587136,-71.06852957
595,42.29092455,-71.11373026
596,42.30356135,-71.07866456
597,42.29329136,-71.05965457
598,42.32102717,-71.06385596
599,42.34395135,-71.06592957
600,42.33550972,-71.0428945
601,42.34330135,-71.06965956
602,42.36906865,-71.03840847
603,42.28880888,-71.15093473
604,42.28071137,-71.07712957
605,42.2701477,-71.17174486
606,42.31972341,-71.1084199
607,42.29095636,-71.07590956
608,42.29240636,-71.07320957
609,42.35257134,-71.05529956
610,42.37526134,-71.05331956
611,42.25416637,-71.13348954
612,42.34935135,-71.06755456
613,42.28642636,-71.07163456
614,42.35039089,-71.06598003
615,42.37173634,-71.03664957
616,42.36102634,-71.05695456
617,42.34991057,-71.07018465
618,42.32538828,-71.10287429
619,42.35051635,-71.14839453
620,42.33721135,-71.07600456
621,42.2907686,-71.09157856
622,42.35013134,-71.07714456
623,42.24983637,-71.11069455
624,42.38197634,-71.03476457
625,42.36118135,-71.06287957
626,42.30637301,-71.0843636
627,42.33995198,-71.15046934
628,42.34665634,-71.06590956
629,42.34687135,-71.06582957
630,42.24747137,-71.11228955
631,42.36358939,-71.06417862
632,42.26959636,-71.09377455
633,42.34134135,-71.07891955
634,42.26322136,-71.10035954
635,42.35489134,-71.05755956
636,42.32564135,-71.10534955
637,42.29726136,-71.05662957
638,42.3098405,-71.10050736
639,42.29657342,-71.07331377
640,42.31402964,-71.06948785
641,42.31638136,-71.09769955
642,42.29764861,-71.06843338
643,42.32086549,-71.10668335
644,42.36023634,-71.06447456
645,42.26361329,-71.10329461
646,42.31571135,-71.09957954
647,42.34345685,-71.0839464
648,42.34676635,-71.10309455
649,42.35887134,-71.05634456
650,42.35602134,-71.06174456
651,42.33971836,-71.15166778
652,42.33857907,-71.06377935
653,42.28831136,-71.06358456
654,42.35578134,-71.06125456
655,42.31075121,-71.06061415
656,42.35882804,-71.05836216
657,42.32159368,-71.07224047
658,42.31732982,-71.05791647
659,42.33858635,-71.07397456
660,42.37951134,-71.02861458
661,42.36076134,-71.05389956
662,42.34446635,-71.08889455
663,42.33768135,-71.10489455
664,42.30394136,-71.07029957
665,42.28413136,-71.09306954
666,42.34773499,-71.10104633
667,42.33883135,-71.05622957
668,42.33458635,-71.09682955
669,42.37400634,-71.05887956
670,42.33188135,-71.04409957
671,42.35057635,-71.08372456
672,42.34632684,-71.09944541
673,42.34742635,-71.16086453
674,42.35591634,-71.06252456
675,42.38293953,-70.99598192
676,42.35832634,-71.05144456
677,42.29488136,-71.08802956
678,42.34576135,-71.10003455
679,42.28903136,-71.07658455
680,42.26982636,-71.11695455
681,42.34170135,-71.05010957
682,42.29344136,-71.08302956
683,42.34587634,-71.08938955
684,42.38043134,-71.06563456
685,42.32386136,-71.09326956
686,42.33084135,-71.08500956
687,42.30902122,-71.11700973
688,42.29423636,-71.05136957
689,42.28565813,-71.08022779
690,42.27859065,-71.11758318
691,42.35355135,-71.15071953
692,42.28087136,-71.08036456
693,42.29817135,-71.06403456
694,42.29840138,-71.06817959
695,42.29784135,-71.06333956
696,42.29343962,-71.08950701
697,42.28100722,-71.07221663
698,42.30021135,-71.06311456
699,42.27991636,-71.07410956
700,42.34907135,-71.15297953
701,42.34441135,-71.06395957
702,42.30935135,-71.08416456
703,42.25972163,-71.12310371
704,42.29712975,-71.07411289
705,42.29658135,-71.07692456
706,42.31352063,-71.0536397
707,42.32898135,-71.05629456
708,42.25659656,-71.14444554
709,42.31609135,-71.08205455
710,42.27392431,-71.07031625
711,42.33417135,-71.07988956
712,42.34837476,-71.13452271
713,42.30258644,-71.05634956
714,42.29762984,-71.04940078
715,42.33215635,-71.05121456
716,42.36429134,-71.06628956
717,42.31036777,-71.08056819
718,42.27970136,-71.09286455
719,42.33398135,-71.03329958
720,42.30094765,-71.12704298
721,42.35193134,-71.07377956
722,42.28735929,-71.12713137
723,42.29201136,-71.12217455
724,42.34384135,-71.06853956
725,42.28785136,-71.09016956
726,42.35679134,-71.05898956
727,42.307421,-71.1154445
728,42.30855664,-71.11369158
729,42.28814636,-71.09006456
730,42.33189249,-71.11238648
731,42.28164136,-71.07111456
732,42.34873135,-71.09727955
733,42.35691634,-71.06073956
734,42.32527135,-71.07496956
735,42.35230134,-71.06367456
736,42.35592135,-71.13284954
737,42.29265427,-71.08030063
738,42.34150366,-71.08829369
739,42.31754135,-71.05669957
740,42.27558636,-71.12531954
741,42.33958135,-71.07821955
742,42.34359135,-71.08757956
743,42.31776135,-71.09824955
744,42.33140135,-71.10240455
745,42.28565954,-71.12524972
746,42.30637017,-71.06020789
747,42.34130529,-71.0547108
748,42.31822135,-71.09094956
749,42.32929635,-71.06899456
750,42.30868213,-71.07933421
751,42.37750634,-71.03127457
752,42.37912134,-71.05616456
753,42.34332635,-71.10235455
754,42.34262135,-71.09026956
755,42.34843634,-71.03791457
756,42.30449824,-71.07299484
757,42.35932135,-71.06502957
758,42.35006135,-71.07737956
759,42.28616136,-71.13973454
760,42.31685135,-71.06016456
761,42.28563636,-71.04532957
762,42.33478135,-71.07531456
763,42.36417134,-71.05366956
764,42.27479636,-71.09883957
765,42.35718692,-71.05863074
766,42.31986599,-71.0797171
767,42.33109591,-71.09038894
768,42.35452521,-71.12746579
769,42.28688092,-71.09218579
770,42.29558136,-71.09156955
771,42.33930135,-71.07506956
772,42.36897634,-71.03941457
773,42.38077134,-71.06155956
774,42.34445635,-71.14272454
775,42.34003557,-71.07628554
776,42.29378636,-71.07002457
777,42.37722134,-71.05120956
778,42.33042083,-71.08249427
779,42.35707634,-71.05526456
780,42.3265372,-71.05533732
781,42.34998635,-71.08103456
782,42.32974135,-71.08452455
783,42.31067647,-71.1146858
784,42.26383137,-71.11035955
785,42.34721134,-71.08799955
786,42.35321135,-71.05695957
787,42.35767134,-71.06075956
788,42.34347635,-71.08249455
789,42.29309136,-71.05732957
790,42.27973136,-71.08248456
791,42.32958135,-71.10609955
792,42.35014135,-71.14713954
793,42.32893635,-71.05571956
794,42.32848096,-71.08119484
795,42.32548182,-71.08645894
796,42.36231028,-71.06198357
797,42.37797634,-71.05689956
798,42.26831636,-71.15048953
799,42.35015634,-71.05749456
800,42.34710135,-71.07960455
801,42.29487404,-71.04731405
802,42.34430635,-71.07871455
803,42.34018135,-71.07371956
804,42.30869467,-71.09044998
805,42.30729135,-71.07637456
806,42.32781147,-71.05964098
807,42.28808136,-71.09150455
808,42.32822647,-71.09088078
809,42.31052083,-71.07150514
810,42.34737616,-71.07115025
811,42.30182635,-71.06128456
812,42.33722635,-71.07228456
813,42.31234136,-71.08517956
814,42.30618765,-71.06865261
815,42.38039134,-71.06438956
816,42.34596161,-71.08400949
817,42.31956135,-71.07776956
818,42.31719431,-71.0816955
819,42.31089636,-71.08006455
820,42.34870134,-71.07425456
821,42.23723912,-71.12688596
822,42.33260135,-71.07226956
823,42.33906135,-71.08362955
824,42.37475634,-71.06381456
825,42.31191135,-71.11358454
826,42.34024135,-71.14796453
827,42.31638642,-71.11499169
828,42.38868069,-70.99891961
829,42.27856075,-71.092001
830,42.34602179,-71.03684536
831,42.35738134,-71.07008456
832,42.36777807,-71.03942751
833,42.30059635,-71.06886956
834,42.33783134,-71.02928457
835,42.34909135,-71.15611953
836,42.29684981,-71.04895284
837,42.35318635,-71.07266456
838,42.29505636,-71.07468956
839,42.35322634,-71.06283456
840,42.29230135,-71.04801957
841,42.35456134,-71.06213956
842,42.28558214,-71.08237984
843,42.36366135,-71.05465957
844,42.37221134,-71.06045956
845,42.26091136,-71.11455955
846,42.34217135,-71.07498456
847,42.28343231,-71.09534393
848,42.31708135,-71.06526456
849,42.24122921,-71.12625579
850,42.27719636,-71.13709953
851,42.31793135,-71.08213956
852,42.30911254,-71.06408891
853,42.34862135,-71.07175956
854,42.34361635,-71.06482456
855,42.27915137,-71.05255957
856,42.37595634,-71.03911957
857,42.31417837,-71.10828701
858,42.32599217,-71.09314222
859,42.29040136,-71.07693456
860,42.32068135,-71.04271457
861,42.28967408,-71.09207321
862,42.28725137,-71.15003954
863,42.25621136,-71.12400954
864,42.30623284,-71.07633764
865,42.36664819,-71.05265204
866,42.27293136,-71.07155456
867,42.31909635,-71.08601455
868,42.39214002,-71.00887398
869,42.35153635,-71.12788954
870,42.31918135,-71.07645456
871,42.35307228,-71.06434623
872,42.29037636,-71.06705456
873,42.33330635,-71.03329457
874,42.34993134,-71.06720956
875,42.29754136,-71.05973457
876,42.27825136,-71.06642456
877,42.37787634,-71.03302457
878,42.26275636,-71.10099954
879,42.37405634,-71.03392957
880,42.36027134,-71.05537956
881,42.24938136,-71.13094954
882,42.31491136,-71.05833456
883,42.34881634,-71.03906957
884,42.33315053,-71.07397769
885,42.37723634,-71.03269957
886,42.32964635,-71.05265956
887,42.35092134,-71.06671956
888,42.25620202,-71.1458565
889,42.33155135,-71.08336455
890,42.34728135,-71.08772955
891,42.31547635,-71.09127955
892,42.31107494,-71.09237726
893,42.35144292,-71.06952657
894,42.26841636,-71.10019957
895,42.33834288,-71.07878983
896,42.30251135,-71.05957457
897,42.36484134,-71.05730956
898,42.35174332,-71.14254796
899,42.33751135,-71.09579455
900,42.29337699,-71.05203625
901,42.29964136,-71.11376455
902,42.35135635,-71.07949456
903,42.25519537,-71.12762728
904,42.35494078,-71.05644456
905,42.27923636,-71.08928456
906,42.26795957,-71.09472696
907,42.35754362,-71.05886606
908,42.36597634,-71.05892456
909,42.32993613,-71.08570884
910,42.28779636,-71.07120956
911,42.35540635,-71.13302454
912,42.28586749,-71.12875636
913,42.33857135,-71.10873454
914,42.34521135,-71.08831955
915,42.28000086,-71.0783768
916,42.31121103,-71.08915114
917,42.36198634,-71.06197456
918,42.31906135,-71.04578956
919,42.36155135,-71.05756956
920,42.28852046,-71.0554839
921,42.31596136,-71.07694956
922,42.29848136,-71.06315456
923,42.32337186,-71.09105965
924,42.30882487,-71.05909632
925,42.31945352,-71.06274264
926,42.37565634,-71.06458956
927,42.35171135,-71.08623955
928,42.39262966,-71.00843603
