Location_ID,Latitude,Longitude
383,42.28574136,-71.08764456
384,42.36028135,-71.05730957
385,42.35237134,-71.06490456
386,42.32289635,-71.10209955
387,42.31062135,-71.10339955
388,42.37493134,-71.03978957
389,42.27142136,-71.09373955
390,42.31926669,-71.08159226
391,42.30926135,-71.07422456
392,42.31069135,-71.07876956
393,42.33538635,-71.05080456
394,42.38135634,-71.03978957
395,42.29576386,-71.15741095
396,42.31735135,-71.06583456
397,42.30754136,-71.07608956
398,42.31406135,-71.09998455
399,42.33731631,-71.04853066
400,42.30519635,-71.06748956
401,42.28059136,-71.08343455
402,42.34481135,-71.09458955
403,42.31579136,-71.09829955
404,42.36409135,-71.06335957
405,42.33418635,-71.10621954
406,42.34521135,-71.09532955
407,42.30107342,-71.06310743
408,42.29903634,-71.11185405
409,42.24679637,-71.12837955
410,42.32989135,-71.08442956
411,42.34554135,-71.14134953
412,42.32143135,-71.07804955
413,42.34860274,-71.13911478
414,42.32204135,-71.08376956
415,42.31530135,-71.09485955
416,42.26916347,-71.10153123
417,42.28583636,-71.06933956
418,42.29671933,-71.07621046
419,42.35243134,-71.06577456
420,42.36394634,-71.05943956
421,42.29754027,-71.08180962
422,42.34879135,-71.13802954
423,42.30336136,-71.07139956
424,42.35200536,-71.05937665
425,42.33232193,-71.10166967
426,42.37712134,-71.03917957
427,42.37841134,-71.03471957
428,42.35738574,-71.15083854
429,42.27729637,-71.09481454
430,42.3058436,-71.10681087
431,42.36126135,-71.06374956
432,42.27963636,-71.07001456
433,42.26649136,-71.11656955
434,42.33297171,-71.02655132
435,42.31947158,-71.097081
436,42.39092024,-71.00806477
437,42.32192837,-71.09771804
438,42.35441135,-71.15820953
439,42.32549135,-71.06574955
440,42.32669135,-71.08685955
441,42.35505634,-71.06084456
442,42.37461134,-71.03985957
443,42.34376722,-71.16924608
444,42.36763134,-71.06576456
445,42.33403135,-71.08903955
446,42.33551635,-71.07824956
447,42.31834044,-71.07743818
448,42.3325566,-71.11109868
449,42.33279135,-71.09640955
450,42.2936755,-71.11400697
451,42.35507135,-71.07388456
452,42.33677135,-71.09810455
453,42.35272634,-71.06257456
454,42.37923634,-71.03799957
455,42.28846136,-71.08256956
456,42.31576135,-71.06645456
457,42.35402634,-71.07683455
458,42.35540135,-71.05803957
459,42.31700135,-71.06508957
460,42.34449635,-71.09799455
461,42.29440136,-71.07810956
462,42.26301636,-71.10760455
463,42.30661328,-71.08584104
464,42.36584664,-71.065539
465,42.28229136,-71.05777957
466,42.32849135,-71.08086956
467,42.31126136,-71.07002957
468,42.35513698,-71.12675071
469,42.32220635,-71.08208955
470,42.28811636,-71.08416956
471,42.34452135,-71.08122955
472,42.29693118,-71.06112346
473,42.33639635,-71.04115457
474,42.33325635,-71.10746955
475,42.3778932,-71.05845334
476,42.37553634,-71.06269956
477,42.28314467,-71.08068081
478,42.28025592,-71.08231276
479,42.34620135,-71.08564955
480,42.30901619,-71.05810831
481,42.34904135,-71.15230453
482,42.34716136,-71.09599455
483,42.34922135,-71.08948955
484,42.34671135,-71.08008456
485,42.31586601,-71.08511121
486,42.29223136,-71.08946955
487,42.36993634,-71.03908457
488,42.34197135,-71.09651955
489,42.30670136,-71.06650957
490,42.34990135,-71.08620956
491,42.29413635,-71.07193956
492,42.30646135,-71.06676956
493,42.34607829,-71.0693661
494,42.35103135,-71.06489957
495,42.28295636,-71.08194955
496,42.37940134,-71.03923957
497,42.29257136,-71.12106454
498,42.31961257,-71.08944351
499,42.37476134,-71.06602956
500,42.35392804,-71.14013405
501,42.34091972,-71.0688622
502,42.34643635,-71.10040954
503,42.33855135,-71.07331955
504,42.27650306,-71.1725115
505,42.32037135,-71.10010455
506,42.36122634,-71.06573956
507,42.35358635,-71.13767954
508,42.32104128,-71.07209693
509,42.28418782,-71.07156968
510,42.32434136,-71.11467955
511,42.34772635,-71.15343453
512,42.35030135,-71.08469956
513,42.34712894,-71.0852332
514,42.34190135,-71.08714955
515,42.30517136,-71.06837957
516,42.31921571,-71.07021296
517,42.36721134,-71.05367456
518,42.33813135,-71.07463956
519,42.30840136,-71.08837956
520,42.35280555,-71.15989171
521,42.29931136,-71.04596458
522,42.35322135,-71.06253957
523,42.33747635,-71.06999455
524,42.34891134,-71.08155955
525,42.33193579,-71.09381871
526,42.33275135,-71.03327457
527,42.37522134,-71.06007956
528,42.35548239,-71.13729626
529,42.29092455,-71.11373026
530,42.30356135,-71.07866456
531,42.29329136,-71.05965457
532,42.32102717,-71.06385596
533,42.34395135,-71.06592957
534,42.34330135,-71.06965956
535,42.36906865,-71.03840847
536,42.28880888,-71.15093473
537,42.28071137,-71.07712957
538,42.2701477,-71.17174486
539,42.31972341,-71.1084199
540,42.29095636,-71.07590956
541,42.29240636,-71.07320957
542,42.35257134,-71.05529956
543,42.37526134,-71.05331956
544,42.25416637,-71.13348954
545,42.34935135,-71.06755456
546,42.28642636,-71.07163456
547,42.35039089,-71.06598003
548,42.37173634,-71.03664957
549,42.36102634,-71.05695456
550,42.34991057,-71.07018465
551,42.32538828,-71.10287429
552,42.35051635,-71.14839453
553,42.33721135,-71.07600456
554,42.2907686,-71.09157856
555,42.35013134,-71.07714456
556,42.24983637,-71.11069455
557,42.38197634,-71.03476457
558,42.36118135,-71.06287957
559,42.30637301,-71.0843636
560,42.34665634,-71.06590956
561,42.34687135,-71.06582957
562,42.24747137,-71.11228955
563,42.26959636,-71.09377455
564,42.34134135,-71.07891955
565,42.26322136,-71.10035954
566,42.35489134,-71.05755956
567,42.32564135,-71.10534955
568,42.29726136,-71.05662957
569,42.3098405,-71.10050736
570,42.29657342,-71.07331377
571,42.31402964,-71.06948785
572,42.31638136,-71.09769955
573,42.29764861,-71.06843338
574,42.32086549,-71.10668335
575,42.36023634,-71.06447456
576,42.26361329,-71.10329461
577,42.31571135,-71.09957954
578,42.34345685,-71.0839464
579,42.34676635,-71.10309455
580,42.35887134,-71.05634456
581,42.35602134,-71.06174456
582,42.33971836,-71.15166778
583,42.33857907,-71.06377935
584,42.28831136,-71.06358456
585,42.35578134,-71.06125456
586,42.31075121,-71.06061415
587,42.35882804,-71.05836216
588,42.32159368,-71.07224047
589,42.31732982,-71.05791647
590,42.33858635,-71.07397456
591,42.37951134,-71.02861458
592,42.36076134,-71.05389956
593,42.34446635,-71.08889455
594,42.33768135,-71.10489455
595,42.30394136,-71.07029957
596,42.28413136,-71.09306954
597,42.34773499,-71.10104633
598,42.33883135,-71.05622957
599,42.33458635,-71.09682955
600,42.33188135,-71.04409957
601,42.35057635,-71.08372456
602,42.34632684,-71.09944541
603,42.34742635,-71.16086453
604,42.35591634,-71.06252456
605,42.38293953,-70.99598192
606,42.35832634,-71.05144456
607,42.29488136,-71.08802956
608,42.34576135,-71.10003455
609,42.28903136,-71.07658455
610,42.34170135,-71.05010957
611,42.29344136,-71.08302956
612,42.37400634,-71.05887956
613,42.34587634,-71.08938955
614,42.38043134,-71.06563456
615,42.32386136,-71.09326956
616,42.33084135,-71.08500956
617,42.30902122,-71.11700973
618,42.29423636,-71.05136957
619,42.28565813,-71.08022779
620,42.27859065,-71.11758318
621,42.35355135,-71.15071953
622,42.28087136,-71.08036456
623,42.29840138,-71.06817959
624,42.29784135,-71.06333956
625,42.29343962,-71.08950701
626,42.28100722,-71.07221663
627,42.30021135,-71.06311456
628,42.27991636,-71.07410956
629,42.34441135,-71.06395957
630,42.30935135,-71.08416456
631,42.29712975,-71.07411289
632,42.32898135,-71.05629456
633,42.25659656,-71.14444554
634,42.31609135,-71.08205455
635,42.27392431,-71.07031625
636,42.33417135,-71.07988956
637,42.34837476,-71.13452271
638,42.30258644,-71.05634956
639,42.29762984,-71.04940078
640,42.33215635,-71.05121456
641,42.36429134,-71.06628956
642,42.31036777,-71.08056819
643,42.27970136,-71.09286455
644,42.33398135,-71.03329958
645,42.30094765,-71.12704298
646,42.35193134,-71.07377956
647,42.28735929,-71.12713137
648,42.29201136,-71.12217455
649,42.34384135,-71.06853956
650,42.28785136,-71.09016956
651,42.35679134,-71.05898956
652,42.307421,-71.1154445
653,42.30855664,-71.11369158
654,42.28814636,-71.09006456
655,42.33189249,-71.11238648
656,42.28164136,-71.07111456
657,42.34873135,-71.09727955
658,42.35691634,-71.06073956
659,42.32527135,-71.07496956
660,42.35230134,-71.06367456
661,42.35592135,-71.13284954
662,42.29265427,-71.08030063
663,42.34150366,-71.08829369
664,42.31754135,-71.05669957
665,42.33958135,-71.07821955
666,42.34359135,-71.08757956
667,42.31776135,-71.09824955
668,42.33140135,-71.10240455
669,42.28565954,-71.12524972
670,42.30637017,-71.06020789
671,42.34130529,-71.0547108
672,42.31822135,-71.09094956
673,42.32929635,-71.06899456
674,42.37750634,-71.03127457
675,42.37912134,-71.05616456
676,42.34332635,-71.10235455
677,42.34262135,-71.09026956
678,42.34843634,-71.03791457
679,42.30449824,-71.07299484
680,42.35932135,-71.06502957
681,42.35006135,-71.07737956
682,42.31685135,-71.06016456
683,42.28563636,-71.04532957
684,42.36417134,-71.05366956
685,42.27479636,-71.09883957
686,42.35718692,-71.05863074
687,42.31986599,-71.0797171
688,42.33109591,-71.09038894
689,42.28688092,-71.09218579
690,42.29558136,-71.09156955
691,42.33930135,-71.07506956
692,42.36897634,-71.03941457
693,42.38077134,-71.06155956
694,42.34445635,-71.14272454
695,42.34003557,-71.07628554
696,42.29378636,-71.07002457
697,42.37722134,-71.05120956
698,42.33042083,-71.08249427
699,42.35707634,-71.05526456
700,42.3265372,-71.05533732
701,42.34998635,-71.08103456
702,42.32974135,-71.08452455
703,42.31067647,-71.1146858
704,42.26383137,-71.11035955
705,42.34721134,-71.08799955
706,42.35321135,-71.05695957
707,42.35767134,-71.06075956
708,42.34347635,-71.08249455
709,42.29309136,-71.05732957
710,42.27973136,-71.08248456
711,42.32958135,-71.10609955
712,42.35014135,-71.14713954
713,42.32893635,-71.05571956
714,42.32848096,-71.08119484
715,42.32548182,-71.08645894
716,42.36231028,-71.06198357
717,42.35015634,-71.05749456
718,42.34710135,-71.07960455
719,42.29487404,-71.04731405
720,42.34430635,-71.07871455
721,42.34018135,-71.07371956
722,42.30869467,-71.09044998
723,42.30729135,-71.07637456
724,42.32781147,-71.05964098
725,42.28808136,-71.09150455
726,42.32822647,-71.09088078
727,42.31052083,-71.07150514
728,42.34737616,-71.07115025
729,42.30182635,-71.06128456
730,42.33722635,-71.07228456
731,42.31234136,-71.08517956
732,42.30618765,-71.06865261
733,42.38039134,-71.06438956
734,42.34596161,-71.08400949
735,42.31956135,-71.07776956
736,42.31719431,-71.0816955
737,42.31089636,-71.08006455
738,42.34870134,-71.07425456
739,42.23723912,-71.12688596
740,42.33260135,-71.07226956
741,42.33906135,-71.08362955
742,42.37475634,-71.06381456
743,42.27856075,-71.092001
744,42.34602179,-71.03684536
745,42.35738134,-71.07008456
746,42.36777807,-71.03942751
747,42.30059635,-71.06886956
748,42.33783134,-71.02928457
749,42.34909135,-71.15611953
750,42.29684981,-71.04895284
751,42.29505636,-71.07468956
752,42.35322634,-71.06283456
753,42.29230135,-71.04801957
754,42.35456134,-71.06213956
755,42.28558214,-71.08237984
756,42.36358939,-71.06417862
757,42.36366135,-71.05465957
758,42.37221134,-71.06045956
759,42.26091136,-71.11455955
760,42.34217135,-71.07498456
761,42.28343231,-71.09534393
762,42.31708135,-71.06526456
763,42.24122921,-71.12625579
764,42.27719636,-71.13709953
765,42.31793135,-71.08213956
766,42.30911254,-71.06408891
767,42.34862135,-71.07175956
768,42.34361635,-71.06482456
769,42.27915137,-71.05255957
770,42.37595634,-71.03911957
771,42.32599217,-71.09314222
772,42.29040136,-71.07693456
773,42.32068135,-71.04271457
774,42.28967408,-71.09207321
775,42.28725137,-71.15003954
776,42.25621136,-71.12400954
777,42.30623284,-71.07633764
778,42.36664819,-71.05265204
779,42.27293136,-71.07155456
780,42.31909635,-71.08601455
781,42.39214002,-71.00887398
782,42.31918135,-71.07645456
783,42.35307228,-71.06434623
784,42.29037636,-71.06705456
785,42.33330635,-71.03329457
786,42.34993134,-71.06720956
787,42.29754136,-71.05973457
788,42.27825136,-71.06642456
789,42.37787634,-71.03302457
790,42.26275636,-71.10099954
791,42.37405634,-71.03392957
792,42.36027134,-71.05537956
793,42.24938136,-71.13094954
794,42.31491136,-71.05833456
795,42.34881634,-71.03906957
796,42.33315053,-71.07397769
797,42.37723634,-71.03269957
798,42.33155135,-71.08336455
799,42.34728135,-71.08772955
800,42.31547635,-71.09127955
801,42.31107494,-71.09237726
802,42.35144292,-71.06952657
803,42.33834288,-71.07878983
804,42.30251135,-71.05957457
805,42.33751135,-71.09579455
806,42.29337699,-71.05203625
807,42.29964136,-71.11376455
808,42.35135635,-71.07949456
809,42.25519537,-71.12762728
810,42.35494078,-71.05644456
811,42.27923636,-71.08928456
812,42.26795957,-71.09472696
813,42.35754362,-71.05886606
814,42.36597634,-71.05892456
815,42.32993613,-71.08570884
816,42.28779636,-71.07120956
817,42.35540635,-71.13302454
818,42.28586749,-71.12875636
819,42.33857135,-71.10873454
820,42.34521135,-71.08831955
821,42.28000086,-71.0783768
822,42.36198634,-71.06197456
823,42.31906135,-71.04578956
824,42.36155135,-71.05756956
825,42.28852046,-71.0554839
826,42.31596136,-71.07694956
827,42.29848136,-71.06315456
828,42.30882487,-71.05909632
829,42.31945352,-71.06274264
830,42.37565634,-71.06458956
831,42.35171135,-71.08623955
832,42.35080635,-71.13124454
833,42.30765136,-71.11546955
834,42.33490135,-71.05512456
835,42.2905562,-71.07164295
836,42.30366395,-71.07101432
837,42.31805135,-71.06394957
838,42.33499135,-71.10250955
839,42.33901135,-71.09686955
840,42.34783135,-71.07274956
841,42.33758135,-71.07334956
842,42.37505388,-71.03886721
843,42.29943135,-71.06040956
844,42.28174136,-71.08275456
845,42.31904135,-71.07619956
846,42.35101634,-71.06464956
847,42.26448636,-71.12735454
848,42.29174136,-71.07718956
849,42.33566135,-71.03335958
850,42.35870634,-71.05783956
851,42.31998453,-71.11064848
852,42.35037635,-71.08784956
853,42.35644135,-71.06197957
854,42.31391135,-71.06763456
855,42.34618135,-71.09862455
856,42.33255635,-71.07232956
857,42.30755136,-71.05844957
858,42.33011906,-71.10136665
859,42.27577868,-71.09649834
860,42.28739788,-71.06193281
861,42.31863635,-71.10063955
862,42.23915635,-71.13858137
863,42.36059634,-71.05673456
864,42.35844135,-71.05328957
865,42.33046135,-71.07441456
866,42.34962635,-71.09394455
867,42.37901634,-71.03921957
868,42.34684635,-71.07138456
869,42.35138634,-71.06082456
870,42.34839135,-71.06926957
871,42.30286396,-71.07151196
872,42.31896172,-71.05896412
873,42.37916134,-71.03163957
874,42.31408136,-71.09291454
875,42.33396635,-71.03443957
876,42.35189135,-71.15910953
877,42.35091634,-71.06343956
878,42.29640273,-71.07042454
879,42.2896922,-71.12255813
880,42.28986314,-71.08538741
881,42.35660969,-71.05187589
882,42.33349135,-71.07350956
883,42.35505634,-71.05074456
884,42.30593033,-71.07926284
885,42.26331636,-71.16830453
886,42.35667135,-71.06173957
887,42.28781286,-71.10929662
888,42.28581087,-71.071171
889,42.36220772,-71.13481948
890,42.33124135,-71.04737957
891,42.32746135,-71.05371956
892,42.35680135,-71.15158952
893,42.28090636,-71.08764956
894,42.35279135,-71.06757957
895,42.37579134,-71.03371457
896,42.33566135,-71.08045956
897,42.36142878,-71.14368558
898,42.33131637,-71.05696736
899,42.35505135,-71.16268953
900,42.30775136,-71.06682957
901,42.32181135,-71.07403956
902,42.34995634,-71.08940455
903,42.28508789,-71.09296388
904,42.29006636,-71.08962456
905,42.33446119,-71.08802827
906,42.34695135,-71.05114957
907,42.37782634,-71.06250456
908,42.28151878,-71.0734992
909,42.34904635,-71.08104955
910,42.28746588,-71.15163676
911,42.29429635,-71.06191456
912,42.34880635,-71.09458455
913,42.38378718,-71.00259354
914,42.30636135,-71.05870956
915,42.29491635,-71.05102957
916,42.34056635,-71.05356956
917,42.35495135,-71.05975957
918,42.34571135,-71.08559455
919,42.31671635,-71.09373455
920,42.34919135,-71.09086955
921,42.35095634,-71.06389956
922,42.32568135,-71.07319956
923,42.28079637,-71.09039953
924,42.29936636,-71.06978457
925,42.35965135,-71.05180957
926,42.36426634,-71.06165955
927,42.35779104,-71.05314487
928,42.38976983,-71.00950435
929,42.33250218,-71.08364636
